"county_fips","per_highCh","pred_outcome"
"19033",37.4,37.3070667973506
"19035",40.3,38.0078746679994
"19037",36.8,38.6452098171089
"19039",37.7,38.1674800284016
"19041",36,37.0923602328642
"19043",39.4,40.0769217926142
"19045",37.9,36.8230819855584
"19047",36.6,35.5220962592728
"19049",33,31.548350738883
"19051",37,41.0146982204855
"19053",36.5,38.1721675725721
"19055",38.1,37.9499885870969
"19057",35.5,36.5310835370914
"19059",38.1,38.5613642051825
"19061",33.5,35.3448653384699
"19063",37.5,38.2800967091079
"19065",38.4,38.3323399062809
"19067",37.9,37.8416657639905
"19069",38,37.689074289714
"19071",38.4,39.3606630718337
"19073",37.8,38.597980311177
"19075",36.9,36.9515591256377
"19077",38.9,37.8101884721772
"19079",36,37.0118990956378
"19081",38.3,37.5401718976433
"19083",37.2,38.0363950446117
"19085",38.2,37.2932653573465
"19087",36.7,36.03358778788
"19089",37.3,38.1220496547758
"19091",37.7,37.3875162389862
"19093",37.7,37.349728417487
"19095",37.9,36.302785530833
"19097",38.4,38.4777750671993
"19099",36.4,37.1175009411214
"19101",38.1,35.9413854265538
"19103",29.2,29.4362949495153
"19105",36.7,37.3491518033713
"19107",37.5,38.3844076665655
"19109",37.8,37.9435673917531
"19111",38.1,37.3771500557325
"19113",34.1,33.7915381941035
"19115",37.3,37.326689408026
"19117",38.4,38.7368393521345
"19119",37.6,35.7517918323123
"19121",36.2,36.8463861423591
"19123",36.1,36.5017896146485
"19125",35.1,35.2776313517295
"19127",36.4,36.7449186435557
"19129",38.1,36.886839464061
"19131",37.3,37.7706553890014
"19133",37.2,38.9101010525358
"19135",37.5,37.2075331043229
"19137",37.3,38.5945225967398
"19139",35.1,35.288241194304
"19141",36.6,36.168493469739
"19143",38.6,36.9958844237844
"19145",37.6,39.0166660991876
"19147",36.9,37.1625388777547
"19149",35.6,36.2781311020174
"19151",38.9,38.1485803096204
"19153",34.4,33.0372813347197
"19155",36.9,36.8360885928345
"19157",36,36.5978364978778
"19159",37.8,39.4415661266616
"19161",38.1,38.0182425335309
"19163",34.9,33.9760148241241
"19165",38.5,38.2775982774705
"19167",35,34.056892720441
"19169",31,29.5636273078199
"19171",37.3,37.53405246563
"19173",38.6,39.4674280355968
"19175",37.1,38.1296048882511
"19177",38.2,39.7308585735175
"19179",37.6,36.7946081304548
"19181",35.5,35.0074066334704
"19183",37,37.0143022840867
"19185",38.5,40.3100180354369
"19187",35.1,36.150183811341
"19189",36.6,36.274837096897
"19191",35.7,36.8929177499806
"19193",34.1,34.7060688894649
"19195",38.5,37.8045195229618
"19197",38.5,36.8696179867833
"20001",37.4,40.6864854321224
"20003",39.5,41.5225262267297
"20005",35.2,38.507509247024
"20007",40.7,40.3714395047035
"20009",39.2,39.9324008519584
"20011",38.8,39.9350079601383
"20013",39,40.2094875543887
"20015",36.8,37.1229324285449
"20017",39.3,40.620747083613
"20019",40.1,41.4900314349458
"20021",39,40.1008724997218
"20023",40.2,40.4722160108798
"20025",38.1,40.6594430934089
"20027",38.7,40.8484603640098
"20029",37.2,39.7062813349488
"20031",38.4,41.6288582314783
"20033",40.6,44.5831346477781
"20035",39.2,38.9060093284993
"20037",36.1,36.7310581085835
"20039",41.1,41.8991183063614
"20041",38.2,40.3571413506126
"20043",36.8,39.0308446451376
"20045",31.2,34.4643474172142
"20047",38.9,40.3012447634099
"20049",42.1,43.8649711748744
"20051",33.1,35.7978990677319
"20053",36.5,39.8693674116832
"20055",33.7,36.1485848137656
"20057",33.5,35.7352468617453
"20059",36.9,38.9003265519085
"20061",28.7,33.0720950969998
"20063",39.5,41.251326394667
"20065",41.3,41.2097922012025
"20067",34.7,37.1182103707382
"20069",37,38.8163922520016
