GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_environment_index,primCare100k,per_rural
0500000US37189,12.1,16.2,32.1,47.2,52.8,92.3,1.8,1.4,4,49.9,50.1,2.9,44.5,15.7,24.9,50034,9.4,37189,NC,26,28.4,7.2,9.9,6.4,6.8,11.7,26,9.2,31.9,29.8,3.2,7.6,87.22430888,55.44
0500000US37191,23.4,16.6,37.5,43.2,56.8,57.4,30.7,1.1,12.7,49.8,50.2,6.1,20,32.7,17.9,54323,12.2,37191,NC,27,39.2,7.4,10.4,7.6,8.3,15.5,23,13.9,35.4,38.6,4.4,6.8,47.91644671,46.4
0500000US37193,20,22.3,45.3,44.9,55.1,88.5,3.7,0.4,7,49.8,50.2,5.9,16.4,35,17.1,49119,11.7,37193,NC,34.8,39.9,9.9,10.6,9.5,11,17.7,25.3,13.7,39.3,35,4.9,7.3,40.92849208,72.79
0500000US37195,22.8,18.9,40.9,43.6,56.4,46.9,39.6,1,11.2,47.8,52.2,6.8,20.5,35.5,20.4,49827,12,37195,NC,30.6,42,7.7,11.1,8.6,10.2,19.8,22.6,16.4,36.9,38.9,5.5,7.5,44.00924194,38.66
0500000US37197,20.6,20.6,44.5,43.9,56.1,87.5,3.2,0.1,11.6,50.2,49.8,4.9,14.1,40.6,13.8,57486,12.2,37197,NC,32.3,37.7,9.6,10.3,9.5,10.8,18.4,24.5,13.7,39,36,4.9,7.5,29.20328139,84.68
0500000US37199,18.5,26.2,48,45.8,54.2,93.1,0.4,0.4,5.4,49.6,50.4,4.1,22.4,36.6,15.3,53103,10.1,37199,NC,34.7,39.3,10.6,9.8,10.1,11.2,15.8,23.5,13.9,40.7,32.8,5,7.6,60.87774642,100
0500000US38001,22.2,27.7,46.9,43.1,56.9,95.6,0.5,0.5,3.8,51.3,48.7,2.1,20.4,38.6,13.4,57950,10.2,38001,ND,36,40.6,11.5,10.5,9.9,9.6,17.7,19.7,13.2,37.5,37.1,4.8,9.4,406.1371841,100
0500000US38003,20,22.6,43.6,45.8,54.2,91.3,1.9,1.3,2.3,50.2,49.8,2,28.7,29,13,64447,6.2,38003,ND,29.3,35.1,10.3,10.3,7.6,6.7,13.3,20.9,10.7,34.1,36.5,3.6,8.9,105.6168987,39.55
0500000US38005,35.1,14,31,49.9,50.1,40.1,0.3,0.6,1.4,51.7,48.3,2.6,20.6,44.4,27.2,63220,8,38005,ND,32.6,38.7,8.1,13.1,9.6,10.6,25.2,23.1,15.1,34,41.5,5.5,6.4,-999,100
0500000US38007,20.1,25.3,40.6,56.1,43.9,98.6,0,0,1.4,54.4,45.6,1.5,28.9,59.7,11.1,74000,5.5,38007,ND,28.9,36.2,10.4,9.8,8.1,7.1,13.6,19,10.9,35.3,35.8,3.7,8,0,100
0500000US38009,21.7,24.6,44.3,47.4,52.6,91.4,0.5,0.4,2.5,52.4,47.6,1.7,26.3,29.6,8.2,80113,8,38009,ND,32.9,36.9,10.4,10.5,8.8,8.6,18.1,19.6,12.2,36.3,39.1,4.1,8.5,31.83699459,100
0500000US38011,25.1,23,41.6,45.5,54.5,94.4,0,0,5.4,49.8,50.2,2.2,21.8,27.7,10.7,79709,10.3,38011,ND,32.8,37.4,10.5,10.8,9,8.9,16.6,21.3,12.2,35.8,36.9,4.3,9.8,33.06878307,100
0500000US38013,24.7,21.4,44.8,43,57,93,0.7,2.6,1.1,52.5,47.5,2.2,24.7,33.3,6.5,94583,3.8,38013,ND,32,35,10.4,9.9,7.8,6.9,13,18.9,10.6,36.1,35,3.6,8.6,-999,100
0500000US38015,23.3,17,37.7,44.4,55.6,87.4,1.9,0.8,2.9,50.5,49.5,2.2,37.3,30.4,7.9,82141,4.7,38015,ND,25.5,31.3,8.9,10.2,6.3,5.7,13.1,19.7,9.4,34.2,38.6,3,9.5,107.7112919,18.55
0500000US38017,22.2,12.5,32.7,45.6,54.4,84.5,6.5,3.2,3,50.7,49.3,1.9,42.6,22,10.8,73249,5.9,38017,ND,21.8,26.9,7.1,10.6,5,5.1,14.3,23.5,7.8,29.2,32.8,2.4,9.4,102.241058,10.43
0500000US38019,22.5,28.2,47.8,46.8,53.2,93.1,0,0.1,0.9,52,48,3.2,23.6,36.9,10,61174,5.9,38019,ND,34.1,39.8,11.9,10,9.1,7.2,13.2,19.2,11.9,37.3,35.9,4,9,26.58160553,100
0500000US38021,25,19.1,38.1,47.1,52.9,91.6,0.2,1,4.8,49.9,50.1,3.9,26.7,26.8,9.2,60250,8.6,38021,ND,30,33.4,9.6,10.5,8.2,8,16.3,20.7,11.5,34.7,37.4,3.9,9.9,82.10180624,100
0500000US38023,24.1,24.1,44,56.7,43.3,89.9,3.2,0.5,5.5,50.9,49.1,4.3,21.3,52.1,6.6,95938,9.5,38023,ND,32.9,38.6,11.2,10.3,9.3,8.4,15.4,19.6,12.9,37.7,36.8,4.3,9.1,-999,100
0500000US38025,23.8,17.7,42.7,50.9,49.1,81.1,0.7,0.2,6.2,55,45,5.3,19,62.5,6.8,91758,18.4,38025,ND,27.1,34,9.1,10.5,7.3,6.8,16.1,19.7,10.8,34.8,37.7,3.5,8.7,-999,100
0500000US38027,21.6,27.7,46.4,48.4,51.6,91,0,0,2.7,52.2,47.8,3.6,26.9,51.6,12.3,50375,6,38027,ND,33.1,38.2,10.6,11,9.3,9.2,16.3,20.5,12.8,36.5,39.3,4.7,8.3,-999,100
0500000US38029,19.5,28.1,50.5,46.9,53.1,95.7,0.2,0.3,1.5,50.7,49.3,6.4,18.1,4,6.7,63750,6.9,38029,ND,36.6,39,11.9,10.2,9.7,8.4,14.5,19.1,12.7,37.1,36.4,4.4,8.3,61.70934897,100
0500000US38031,21.9,23.7,45.1,45.2,54.8,95.2,0.5,0.1,0.6,50.5,49.5,2.2,22.4,3.6,8.3,78426,3.8,38031,ND,32.9,35.3,10.8,10.3,8.2,7.5,15.1,20.5,11.1,35.6,39.4,3.8,9.3,62.30529595,100
0500000US38033,21.1,23.7,45.7,48.7,51.3,89.6,0.2,0,5.3,49.5,50.5,1.9,23.6,36.7,12.6,84750,2,38033,ND,36.7,37.2,11.7,10.6,9.6,8.7,15.5,20.6,12.9,36.7,40.9,4.4,6.4,0,100
0500000US38035,20.9,13.5,30.3,44.7,55.3,84,3.8,2.8,4.8,51.9,48.1,1.5,36.7,19.7,14.2,64698,5.7,38035,ND,25.1,28.6,7,10.9,5.7,5.9,14.4,23.8,8.5,29.5,34.5,2.8,8.4,120.9485825,16.77
0500000US38037,22.3,29.3,49.4,48.7,51.3,93.1,0.1,3.1,1.7,50.5,49.5,5,21.1,37.7,15.4,57069,4.7,38037,ND,37.6,40.3,12.2,10.7,11.6,11.3,18.6,19.6,15.2,36.3,39.9,5.6,8,-999,100
0500000US38039,20.9,29.9,51.9,48.4,51.6,96.3,0,0,1.5,50.9,49.1,5.4,26.7,8.6,6.5,66688,3.7,38039,ND,33.7,39.1,12.1,10,10,8.9,14.7,19.1,12.7,37.9,36.2,4.6,9.1,44.82294935,100
0500000US38041,19,25.9,41.3,50.2,49.8,92.8,0.5,0.2,0.6,47.8,52.2,6.1,17.7,38.9,10.2,66797,8.9,38041,ND,31.7,36.5,10.5,10.9,8.6,8,15.7,20.8,11.5,35.8,36.7,4.1,7,-999,100
0500000US38043,23.3,26.6,48.4,54,46,94.1,0.2,0,4.6,55.2,44.8,3.5,18.7,36.8,12.8,57240,4.7,38043,ND,32.9,40.9,11.2,10.3,8.8,8,16.5,20.1,12.1,37.9,37.3,4.1,5.8,-999,100
0500000US38045,21.9,26.8,45.8,49,51,96,0.4,0.1,2,51.6,48.4,5.8,25.3,17.9,12.2,70227,6.2,38045,ND,33.1,39.3,11.4,9.7,9,7.7,14.2,18.7,11.6,37.8,37.3,4.1,7.6,24.71576866,100
0500000US38047,22.1,27,49.2,46.1,53.9,95.3,0.1,0.1,2.8,50,50,6,24.3,37.5,8.2,59750,3,38047,ND,34.9,38.8,11.5,10.9,10.8,10.5,17.3,20.5,13.4,37.9,37,5.3,7.5,0,100
0500000US38049,23.8,21.6,43,49.2,50.8,95.5,0.7,0.8,1.4,51.4,48.6,3.9,19.4,39.5,10.3,78071,6.2,38049,ND,32,37.7,10.2,10.2,8.3,7.9,16.3,19.2,11.6,34.5,37.4,3.9,8.1,-999,100
0500000US38051,18.2,30.8,53.6,42.6,57.4,93,0.6,0.7,2.6,49.8,50.2,8.5,16.7,53.5,13.6,64375,7,38051,ND,38.3,43.1,12.1,10.9,11.6,11.3,16.5,19.8,14.5,40.6,40.1,5.8,9.1,80.09611534,100
0500000US38053,32,8.9,30.5,48.2,51.8,79.8,2.2,0.6,10.6,54.6,45.4,1.6,24.6,31.7,13.4,83813,15.7,38053,ND,24.3,27.3,6.9,11.2,5.9,6.4,18.8,22.2,9.6,30.7,35.7,3.1,8.1,19.96805112,100
0500000US38055,21.8,24.6,46.3,50.3,49.7,88.2,0.4,0.8,2.7,51.9,48.1,3.1,22.2,29.8,6.9,80556,4.8,38055,ND,32.2,37.9,11.1,10.3,8.2,7.1,14.4,18.5,11.3,38.7,35.9,3.8,8.6,21.16402116,100
0500000US38057,22.7,21.2,44,48,52,91.9,0.3,0.7,2.6,50.7,49.3,4.4,19.9,20.4,9.6,82155,11.7,38057,ND,32,38.1,10.7,10.6,8.5,7.9,16.1,19.7,12.1,37.3,36.1,4,9.5,73.28691829,64.99
0500000US38059,23.4,16.5,36.7,45.4,54.6,88.5,1.3,0.4,4.2,50.9,49.1,3.2,26.7,22.9,8.1,79555,5.5,38059,ND,28.8,32.8,8.5,10.7,7.3,7.4,15.3,22.6,10.3,33.7,35.9,3.6,9.5,44.63716363,31.86
0500000US38061,28.4,12.4,34.7,49,51,59.6,1.9,0.7,9.1,52.5,47.5,3.7,22.7,37.1,12.4,81886,17.2,38061,ND,29.2,34.2,7.6,11.4,7.2,7.3,18,20.4,11.8,32,40.2,3.8,9.5,37.93266951,100
0500000US38063,20.6,27.4,50,47.7,52.3,92.9,0,1.5,3.9,49.5,50.5,2.4,28.6,36.2,10.8,62219,5.9,38063,ND,34.4,37,11.2,10.1,9.1,8.4,15.3,19.1,12.2,35.4,38.5,4.3,6.7,-999,100
0500000US38065,25.7,25,48.1,55,45,91.9,0,0.3,3.3,53.1,46.9,2,21.6,36.8,11.5,69722,4.4,38065,ND,33.9,38.2,11,10.3,9.2,8.3,15.9,19.9,12.5,37,39.9,4.2,8,0,100
0500000US38067,21.1,24.8,45.6,50.8,49.2,90.9,1,0.5,3.7,52.6,47.4,3.5,21.9,27.1,9.2,64243,6.9,38067,ND,35.2,37.7,10.9,10.3,9.1,8.5,16.9,19.2,12.5,34.9,34.3,4.2,9.1,29.40744008,100
0500000US38069,22,24.6,44.6,46.7,53.3,93.1,0.3,1.6,1.2,49.9,50.1,2.3,29.4,33.8,11.2,59583,7.3,38069,ND,31.3,34.7,10.7,10.3,8,7.3,14.9,19.3,11,33.6,35.8,3.7,8.7,75.47169811,35.18
0500000US38071,24.1,21.5,40,43.7,56.3,82.1,0.6,1,3.2,49.7,50.3,2.1,25.5,38.8,15.8,61490,10.3,38071,ND,28.5,33.7,9.9,10.4,8.1,7.5,14.8,19.6,11.3,35.7,35.3,4,8.6,95.49440056,34.99
0500000US38073,22,21.2,42.7,51.1,48.9,90.4,2.2,1.1,2.1,51.4,48.6,3.8,21.2,38,9.9,71462,5,38073,ND,27.5,37,10,10.1,7.9,7.3,15.4,19.1,11.2,36.3,37.9,3.7,9.7,38.32886163,100
0500000US38075,24.1,19.2,38.2,48.9,51.1,97.6,0,0.2,2.5,52.8,47.2,5.1,22.8,58.7,6.4,77067,4.4,38075,ND,31.3,36.2,10.1,10.3,7.9,7.3,16.1,20.7,11,36.7,37.4,3.6,8.9,-999,100
0500000US38077,21.8,19,37.3,47.6,52.4,91.1,0.8,0.2,3.6,51.5,48.5,2.2,24,23.7,11.2,67089,5.9,38077,ND,30.5,32.5,9.2,10.6,7.4,7.2,14.9,20.9,10.3,32.3,39.8,3.6,9.2,49.452927,52
0500000US38079,33.1,12.4,31.1,44.9,55.1,18.1,0.8,0.4,2.4,49.3,50.7,3.7,16.2,22.1,24.9,53806,26.4,38079,ND,35.5,39.8,7.3,14.2,9.5,10.4,28.3,22.1,16.7,32.9,45.2,5.8,7.3,56.43340858,100
0500000US38081,20.7,22.6,44.2,51.3,48.7,92.1,2.6,0.3,3.3,54.7,45.3,1.7,18.4,49.3,6.2,75648,3.7,38081,ND,31.6,34.4,10.2,10.3,8.3,7.8,17.3,19.9,11.5,33.9,35.8,3.8,10,-999,100
0500000US38083,15.2,33.5,52.3,42.2,57.8,95.8,0,0,0.4,51,49,2.9,14.3,36.3,6.9,68684,6.5,38083,ND,36.8,38.4,13.2,10.1,11.1,9.1,15.4,18.7,13.3,38.2,35.4,4.9,6.5,0,100
0500000US38085,35.8,8.1,27.1,47.3,52.7,12.3,0.3,0,1,50.3,49.7,3.4,11.5,29.4,39.7,41201,28,38085,ND,31.9,38.7,5.9,15.8,10.7,14,36.5,25.6,19.1,30.6,49,7.4,4.9,-999,100
0500000US38087,20,27,54.1,46,54,95.6,0,0,0.1,55.7,44.3,1.7,22.8,56,4.7,70625,1.9,38087,ND,34.1,37.7,12.2,9.8,9.5,7.8,14.4,18.3,12.5,36.9,36.5,4.2,7.7,0,100
0500000US38089,27.3,13.3,34.3,46,54,87.9,2.5,1.3,6.1,52.4,47.6,3,25.2,33,10.1,78734,7.9,38089,ND,24.8,30.2,7.8,10.4,6.5,6.6,15.8,21,9.4,31.8,38.8,3.2,9.2,60.33853092,27.33
0500000US38091,21.9,26.4,45.3,49.9,50.1,96.3,0.2,0,2.2,51.5,48.5,1,30,24.1,13,85750,5.2,38091,ND,34.8,35.8,11.4,10,8.6,7,14,19.4,11.5,36.5,36.2,3.8,9.1,0,100
0500000US38093,20.2,19.9,40.3,45.3,54.7,92.6,2,0.8,2.8,50.8,49.2,3.3,24.5,31.8,13.1,59167,7.3,38093,ND,31.3,33,9.4,10.6,7.8,7.4,15.7,21.1,11,33.9,39.4,3.7,8.8,91.76970634,27.56
0500000US38095,23,22.5,49.1,43.1,56.9,86.7,0.4,0.4,3.9,53,47,6.5,17.1,61.5,13.7,61250,9.5,38095,ND,37.2,42.2,11.4,11.1,11.2,11.1,19,20.6,14.8,38.6,36.5,5.5,8.8,-999,100
0500000US38097,22.3,19.6,40.6,46.7,53.3,92.2,0.9,0.3,3.9,51.3,48.7,3.1,30.6,33.4,6.6,81157,5.4,38097,ND,28.8,33.6,9.8,10.3,7.3,6.7,14.4,20,10.4,34.7,37.1,3.4,9.8,37.33200597,100
0500000US38099,23.2,21.6,44.6,45.9,54.1,89.3,0.8,0.7,12.1,51.4,48.6,6.9,17.9,39.7,9.7,68082,7.5,38099,ND,30.9,37.4,9.8,10.5,9.3,9.6,18.4,20.7,13.1,35.4,38.1,4.6,9.2,37.59045203,62.06
0500000US38101,23.9,13.3,33,46,54,83.5,4.3,1.6,6.7,52.4,47.6,2.9,29.4,34.9,9,78143,6.1,38101,ND,27.1,29.9,7.3,10.4,5.8,6.2,16.4,23.2,8.9,31.2,36.5,2.9,9,73.91966411,21.9
0500000US38103,22.4,25.1,49.7,45.3,54.7,96.7,0,0.3,2.4,48.6,51.4,4.7,21.6,39.4,10.8,59732,5.4,38103,ND,34,39.8,11.9,10.1,9.6,8.2,13.8,18.9,12.4,38.8,37.1,4.4,8.7,104.3296818,100
0500000US38105,29.5,9.6,31.9,45.8,54.2,80.8,5.2,1.1,9.5,54.1,45.9,2.3,24.5,38.5,7.4,86139,12.4,38105,ND,22.7,26.8,6.6,10.6,5.5,5.9,17.4,20.7,8.8,26.8,37.7,2.8,9.5,55.86740802,32.46
0500000US39001,23.9,18.2,42.2,46.9,53.1,96.4,0.5,0.5,1.1,50.1,49.9,4,15.2,50.2,19.6,46234,8.5,39001,OH,36.1,40.7,9.3,11.9,10.5,13.3,24.1,28.2,16.4,38.1,45.5,5,6,43.32442776,89.03
0500000US39003,23.4,18.4,39.8,44.4,55.6,81.4,10.7,0.8,3.5,50.1,49.9,1.9,19.1,40.8,12.3,58976,6.2,39003,OH,32.8,39.2,8.9,11.6,9.2,11,21.5,26.6,15.2,35.8,46.6,4.3,7.9,68.39210169,25.89
0500000US39005,22.4,19.6,41.5,45.2,54.8,95.5,0.8,0.6,1.7,49.7,50.3,2.7,21.9,39.5,11.7,62254,8.2,39005,OH,33.5,37.6,9.7,11.1,9.3,10.7,20.4,27.2,14,36.1,40,4.2,8,43.00351507,61.94
0500000US39007,21.8,19.6,42.6,46.4,53.6,90.2,3.6,0.4,4.7,51.2,48.8,4.2,15.7,51.7,18,53663,10,39007,OH,32,40.6,9.7,11.8,9.8,11.2,20.7,26,15.1,38.6,42.9,4.5,6.7,29.82281137,46.37
0500000US39009,14.9,14.3,32.2,45.3,54.7,90.9,2.5,2.6,2,49.8,50.2,1.7,34.3,23.7,24.4,48750,6,39009,OH,25.2,32.9,7.7,11.1,6.9,8,15.1,28.5,11.3,33.8,35.1,3.2,6,70.41498921,43.17
0500000US39011,23.7,18.8,40.7,45.6,54.4,95.4,0.9,0.3,1.8,50.1,49.9,1.5,20.7,45.4,6.6,75231,4.2,39011,OH,31.8,35.2,9.8,10.5,8.2,8.9,17.9,24,12.5,34.3,42.5,3.5,8.6,37.23497459,39.14
0500000US39013,18.7,21.1,44.1,45.1,54.9,92,3,0.6,1.2,52,48,1.9,17.4,53.9,14,56943,6.5,39013,OH,33.6,38.2,9.9,11.4,9.5,11,21.8,26.9,15.1,36.4,42.6,4.3,7.4,35.81768797,54.66
0500000US39015,22.8,18.5,41.9,47.1,52.9,96.5,1,0.3,1.2,49.8,50.2,2.8,14.5,58.4,15.9,66677,6.5,39015,OH,34.3,37.2,9.4,11.6,9.4,12.3,22.5,26,14.3,36.3,42.9,4.5,7.6,23.02449807,76.56
0500000US39017,23.3,15.4,37.2,44.8,55.2,80.1,8.3,4,5.2,49.4,50.6,2.9,31.9,36.3,11.8,77062,6.3,39017,OH,27.7,34.5,8,11.4,7.8,9.3,18.6,27.2,12.9,34.6,36.1,3.7,7.6,54.81111047,9.34
0500000US39019,20.5,21.8,45.9,48,52,95.4,0.8,0,1.4,51,49,4.8,13.5,47.8,12.2,59872,10.5,39019,OH,37,39.3,10.1,11.2,10.7,12.8,23.4,27.3,16.1,38.5,40.8,4.8,8.1,22.29323029,70.95
0500000US39021,22.1,18.8,41.7,45.6,54.4,93.1,2,0.4,1.7,49.9,50.1,2,18.1,48.7,9.2,70486,4.9,39021,OH,32.8,37.3,9.4,11.3,8.9,10.5,19.2,26.4,13.8,36.6,40,4,8.3,20.57348592,70.82
0500000US39023,22.4,19.9,41.4,44.4,55.6,85,8.1,0.6,3.8,49,51,2.4,18.6,47.3,15.6,58954,6.9,39023,OH,33.4,39.5,9.5,11.5,9.6,11.1,20.8,27.1,15,34.6,41.5,4.5,7.2,44.00259541,23.61
0500000US39025,22.5,17.4,40.5,45,55,93.2,1.4,1.2,2.2,49.7,50.3,2.2,30.2,46.5,8.4,79573,5.6,39025,OH,32.2,36,9.2,10.5,8.1,9.3,18.7,24.7,12.8,34,40.3,3.6,7.6,66.36696572,22.72
0500000US39027,22.8,17.7,40.5,44.9,55.1,93.3,2,0.7,1.9,49.9,50.1,2.3,20.6,41.3,14.5,64210,5.7,39027,OH,33.9,37.6,9.1,11.6,9,10.8,21.5,26.7,14.2,35,41.2,4.1,6.6,64.33473122,54.64
0500000US39029,20.2,20.9,44.5,45.4,54.6,93.5,2.2,0.5,2,50.6,49.4,2.7,16.5,47.3,13.2,55473,7.4,39029,OH,35.8,39.5,10.1,11,9.6,10.8,21.6,25.4,15.4,34.4,46.9,4.3,7.4,36.31616658,43.86
0500000US39031,23.7,19.5,40.6,44.9,55.1,95.6,1.1,0.4,1.2,49.3,50.7,7.4,16.5,51.2,18.9,52048,10.3,39031,OH,34.3,39,9.7,11.5,10.1,12,20.7,26.7,15.3,37.3,40.3,4.7,7.7,32.78688525,61.47
0500000US39033,21.9,20.6,42.9,44.5,55.5,95.7,0.9,0.7,1.8,49.5,50.5,2.8,14.8,50.9,14.1,52486,6.7,39033,OH,36.5,39.6,9.9,11.8,10.3,12.4,22.8,26.5,15.6,37.6,43.9,4.7,6.5,33.73981781,35.26
0500000US39035,20.5,18.7,40.4,42.6,57.4,59.8,29.1,3.2,6.5,48.1,51.9,2.7,35.2,34.2,16.5,60074,5.5,39035,OH,30.4,36.7,8.3,11.8,7.5,8.2,16.6,23.2,12.9,34.6,37.3,3.9,7.8,114.8920873,0.58
0500000US39037,23.6,20,41.7,45,55,96.2,0.7,0.4,1.7,50.1,49.9,2,16.3,48.9,11,60237,6.9,39037,OH,33.6,39.9,10.1,11.1,9.5,10.7,20.1,25.2,14.6,37.7,39.9,4.2,8.1,46.95478645,66.3
0500000US39039,22.7,19,40.8,46,54,88.9,1.7,0.3,10.7,50.3,49.7,2.4,18.9,44.5,10.5,69302,6.9,39039,OH,29,37.1,9.4,11.1,8.9,10.1,18.2,25.8,13.9,37.6,41.9,3.9,8.1,49.8857878,43.85
0500000US39041,25.4,14.4,39.8,46.1,53.9,83,3.9,7.3,2.9,50.1,49.9,0.8,57.4,34.7,4.5,123995,4.4,39041,OH,27.1,31.7,8.6,9.3,6,5.8,12.2,20.8,10.2,33.2,32.8,2.5,8.9,145.3314657,19.31
0500000US39043,20,22.5,44.8,46.3,53.7,82.8,9,0.7,4.8,49.2,50.8,1.8,26.5,43.6,11.5,65171,5.5,39043,OH,37,37.8,10.2,10.6,9.1,9.4,15.1,24.5,13.9,36.4,36.7,4.1,7.6,80.79067137,26.48
0500000US39045,23.8,16.2,39.5,44.3,55.7,83.9,8.5,2.2,2.5,50,50,1.6,31.1,45.7,8.7,82969,6,39045,OH,35,35.9,8.8,11.3,7.8,8.9,20.2,26.1,13.1,33.9,39,3.6,8.1,57.11602168,34.71
0500000US39047,23.4,17.7,41.2,44.6,55.4,91.6,2.8,0.8,2.3,49.4,50.6,3.3,13.7,52.3,15.8,56773,7.9,39047,OH,32.9,39.3,8.9,11.9,9.7,12.7,23.4,28.4,15.8,35.5,40.9,4.6,7.4,31.55127082,47.75
0500000US39049,23.1,12.5,34.6,43,57,62.1,23,5.4,6,49.2,50.8,3.1,41.7,28.9,14.5,71070,8,39049,OH,24.8,30.9,6.6,10.4,6.4,7.2,14.9,24.4,11.8,31.2,36.1,3.2,7.7,103.8157411,1.35
0500000US39051,23.3,18.5,41.4,45.4,54.6,91.2,0.5,0.5,9.1,50.2,49.8,1.3,18.3,48.8,8.5,71453,5.7,39051,OH,34.6,36.3,9.1,11.1,9.4,11.3,21.2,26,14.3,35,42.6,4.2,8.2,33.23363244,56.16
0500000US39053,23.3,19.2,40.2,45.4,54.6,92.9,1.8,0.8,1.5,49.3,50.7,4.7,18.2,31.1,17.2,55533,11,39053,OH,32.9,39.2,9.5,11.4,10.2,12.4,21.6,25.6,15.7,39.2,40.3,4.7,6.7,90.30704395,81.35
0500000US39055,22.4,21.3,44.6,46.5,53.5,94.3,1,0.5,1.7,50.1,49.9,6.1,39.4,32.4,5.8,97162,8.1,39055,OH,32.1,35.7,10.7,10.3,8.6,8.7,16.5,23.8,12.9,37.8,36.1,3.6,8.8,69.408109,63.97
0500000US39057,20.6,17.8,38.6,45.5,54.5,83.6,6.4,2.9,3.1,49.7,50.3,1.6,41.2,26.4,10.6,81243,5.2,39057,OH,32.4,33.3,9,10.8,7.5,7.9,14.5,26,12.2,34.4,38.7,3.3,7.9,94.11792562,14.91
0500000US39059,22.1,19.8,42.6,46,54,94,1.9,0.4,1.2,50,50,4.4,14.9,43,17,53901,9.7,39059,OH,37,40.9,9.6,11.6,10.3,12.8,24.1,29.1,15.4,37.6,41.5,4.7,6.3,38.585209,61.42
0500000US39061,22.8,16,36.8,43,57,65.4,25.4,2.8,3.7,48.6,51.4,2.3,40.3,36.6,14.9,68249,5.6,39061,OH,30.7,36.3,7.7,12,7.9,9.5,17.9,26.3,14.2,32.7,38.2,4,7.6,111.4409895,2.23
0500000US39063,21.9,17.9,39.4,43.9,56.1,90.6,1.8,1.9,6,49.4,50.6,1.2,28.5,31.7,10.5,67006,4.8,39063,OH,31.7,34.4,9.1,10.3,8,8.6,16.3,25.9,12.8,33.7,36.9,3.5,8.2,51.46272911,31.11
0500000US39065,23,16,35.6,45.2,54.8,94.1,1.2,0.8,2.1,50,50,3.4,18.5,33.1,18.2,55876,12.4,39065,OH,31.5,35.2,8,11.9,8.8,11.6,24,29.2,14,34.1,43.7,4.1,7.8,31.88267177,55.38
0500000US39067,20.8,22.5,46.1,44.7,55.3,94.6,2.9,0,1.3,49.5,50.5,4,11.7,49.1,15.4,54056,12.9,39067,OH,36.9,42.1,10.3,11.6,10.1,11.7,20.8,25.8,15.3,37.1,41.4,4.5,7.4,26.59574468,84.11
0500000US39069,23.3,19,41.8,44.8,55.2,90.7,0.5,0.2,8,50.1,49.9,2.4,18.1,51.7,9.5,71616,5.4,39069,OH,31.4,37.1,9.2,10.8,8.8,10,19.4,25.8,13.9,35.2,42.7,3.9,8.5,40.73168925,69.08
0500000US39071,23.8,18.4,40.8,45.3,54.7,95.2,1.7,0.1,1.4,49.2,50.8,4.8,15.2,51,14.8,60522,9.1,39071,OH,35.1,40.8,9.5,11.7,9.3,11.7,23.2,28.4,15,38,43.1,4.3,7.3,30.11978406,73
0500000US39073,21.6,19.1,42.6,47.5,52.5,94.9,0.6,0.3,1.1,50.5,49.5,4.4,14.7,57.3,16.6,59007,7,39073,OH,35.6,39.9,9.5,11.9,11.1,14,25.3,26.9,16.1,35.2,43.1,5.2,7.4,56.60911407,70.84
0500000US39075,30.3,14,32.2,46,54,98.1,0.2,0.1,1,50.4,49.6,35.6,11.1,26.3,8.9,72987,41.8,39075,OH,32.6,34.5,7.9,12.3,8.8,12.6,25.7,28.9,13.3,34.9,42.1,4.3,8.6,25.02274795,92.99
0500000US39077,23.8,17.9,40.1,45.4,54.6,93,0.7,0.2,7,49.6,50.4,3.2,15.5,50,11,64144,6.9,39077,OH,31.3,37.8,9.3,10.7,8.6,9.3,17.8,24.4,13.9,33.2,41.8,3.8,7.6,46.33920297,50.3
0500000US39079,23.5,17.6,40.1,44.7,55.3,96.2,0.7,0.5,1.1,49.3,50.7,5.1,15.9,54.5,17.4,56549,7.3,39079,OH,35,39.4,8.9,12,9.7,12.7,22.5,27.6,15,38.1,44.3,4.6,7.1,40.10736433,64.58
0500000US39081,19.3,21.9,44.3,44.9,55.1,90.3,5.4,0.6,1.7,49.2,50.8,2.1,19.5,43.5,18.2,53124,4.9,39081,OH,37.5,38.9,10,11.3,9.7,10.9,19.3,25.8,14.2,36.9,39.7,4.4,6.6,39.80099503,38.98
0500000US39083,22.8,18.5,39.4,45.3,54.7,94.5,0.9,0.5,1.7,49.3,50.7,3.8,23.7,35.4,12.9,71246,10.4,39083,OH,29.9,34.7,9.7,10.7,7.2,7.4,16,26.4,11.8,33.5,34.3,3.1,7.7,35.30053593,55.7
0500000US39085,19.6,20.7,43.9,44,56,88.2,4.7,1.4,4.8,49.2,50.8,1.7,29.9,39.2,7.6,76835,5.2,39085,OH,33.4,36.2,9.8,10.9,8.7,9.5,16.6,24.7,13.7,35.1,41,3.9,8,44.31911501,6.53
