"county_fips","per_HighBP","pred_outcome"
"13301",50.8,51.5119064171343
"13303",47.5,43.3571986317786
"13305",42.4,39.9417767783743
"13307",50.2,47.6735659073062
"13309",43.5,38.1433981121943
"13311",39.5,38.8003034273282
"13313",37.2,35.7406511440755
"13315",47.8,40.8508166425169
"13317",48.3,44.6169855075747
"13319",47.8,46.7771755226624
"13321",44.7,44.5878811213471
"16001",27.9,28.07370474428
"16003",41.2,41.881162193022
"16005",32.1,32.0786842282846
"16007",35.9,38.1175132595563
"16009",38.3,39.8330013824862
"16011",32.8,35.854881890263
"16013",30.5,29.713356017808
"16015",38.3,39.2295507160013
"16017",38.3,38.1442761500653
"16019",32,30.2004675909734
"16021",38.2,40.7237246922281
"16023",41.1,42.0951180797803
"16025",39.4,34.2425429987477
"16027",33,34.6249167703587
"16029",32.3,35.1615022931865
"16031",32.8,35.074727763031
"16033",33.8,39.8763170292037
"16035",40.4,39.0390592244361
"16037",41.9,41.1580162378633
"16039",31.6,33.9691951298544
"16041",31.8,34.4551950702755
"16043",34.2,35.4182774380393
"16045",35.7,37.3225088258419
"16047",34,38.2500197838927
"16049",38.6,39.457773060091
"16051",28.8,31.368063082259
"16053",33.1,37.5126609542084
"16055",31.3,34.1050097967927
"16057",25.6,28.2865452705076
"16059",38.3,40.1787288296298
"16061",41.6,44.2040993275891
"16063",33.2,38.1097865366774
"16065",16.7,30.7085945115692
"16067",33.7,37.9326835240887
"16069",36,35.582130398055
"16071",34.6,37.321191381894
"16073",35.3,39.6450596906522
"16075",36.5,37.2095479190511
"16077",34.4,38.0114590351969
"16079",39.1,41.1934750154755
"16081",27,28.4383100884154
"16083",32.3,34.8642839297829
"16085",37.6,35.7672585317157
"16087",38.9,41.9243365462927
"17001",35.9,35.3652671725082
"17003",46.1,46.6842491559574
"17005",35.5,36.1986167670323
"17007",33.4,34.6600282357396
"17009",35.2,32.7148220401402
"17011",37.6,38.3915083936872
"17013",37,39.2524730553141
"17015",36.9,38.5700662128538
"17017",35.6,37.6066989753028
"17019",28,30.945586464762
"17021",36.5,36.3668310613731
"17023",35.4,35.1647447947369
"17025",37.3,39.1841944323442
"17027",34.9,33.6003704270744
"17029",32.6,35.4335361384844
"17031",30.3,33.9575625359744
"17033",36.5,35.7853742897258
"17035",35.8,37.7824100279312
"17037",29,32.2911373346582
"17039",36,35.8059175651978
"17041",33.5,35.9508810739419
"17043",27.8,28.2782281650967
"17045",38.2,38.508627330578
"17047",38.2,40.7425132087391
"17049",34.9,34.1979146802123
"17051",37.3,38.1248801655423
"17053",35.8,36.3382458218314
"17055",38.4,38.4147903482912
"17057",36.8,37.71407549601
"17059",39.9,43.5548540216502
"17061",37.2,38.4772959713101
"17063",31.6,31.5390242281243
"17065",38.2,39.0388735979864
"17067",38,37.7472490970338
"17069",40.1,44.4463637695554
"17071",38.6,40.2327906875259
"17073",35.3,36.2740211811657
"17075",37.7,39.257457914383
"17077",32.5,35.4750651948298
"17079",35.9,36.0857661171415
"17081",36.7,38.1868787774802
"17083",34.1,36.2490446222271
"17085",39.6,38.5545950790205
"17087",36.7,38.0038791717732
"17089",32.1,31.6667059106486
"17091",34.1,37.5921955686682
"17093",27.9,29.114070494564
"17095",38.1,38.5630746205769
"17097",29.6,28.9778185025925
"17099",35.7,37.069263595368
"17101",36.6,36.4454985259906
"17103",36.8,37.2228205598013
"17105",35.9,36.527552127395
"17107",34,37.2634136174968
"17109",33.3,35.5610705436549
"17111",31.3,29.9259763305818
"17113",29.7,29.2399855646926
"17115",37.6,38.5582309697417
"17117",36.5,38.1374975582874
"17119",34.9,34.006710774872
"17121",38.3,38.8828176020908
"17123",37.5,40.4852375842422
"17125",38.2,39.9673170525638
"17127",39.6,39.9303664624793
"17129",34.2,35.656155844418
"17131",37,37.7796360896852
"17133",31.8,29.9869020101324
"17135",37.2,36.8921448112243
"17137",37.4,37.1755397060264
"17139",35.5,35.8195651521982
"17141",35.9,35.5967672393329
"17143",34.6,35.3999608028366
"17145",38.8,38.9791278600889
"17147",33.9,34.1388601874635
"17149",37.7,38.6079323262551
"17151",43,42.6911245316601
"17153",43.4,46.6122264093844
"17155",36.9,38.0515521653702
"17157",37.5,37.8059303554771
"17159",36.8,37.3100850936393
"17161",35.8,37.6462175028292
"17163",36,36.3142092345784
"17165",38,38.4914698962586
"17167",33.9,34.1517221136721
"17169",39.4,39.0707762963712
"17171",37.2,37.6917272686918
"17173",37,38.9257041812878
"17175",37.3,39.6688340163454
"17177",39.8,40.0548307325299
"17179",34.8,33.494481869851
"17181",38.7,39.654881014903
"17183",38.6,40.0651760195514
"17185",37,38.552439960202
"17187",34.3,37.9758563873866
"17189",36.7,36.0126555661105
"17191",38.5,38.9879983012135
"17193",39.4,40.2543287831149
"17195",36.4,37.5826750005988
"17197",32.1,31.0896999458694
"17199",35.5,35.0267616140701
"17201",36.4,37.506803389676
"17203",33.8,31.581431324567
"18001",36.9,35.2155344259228
"18003",34.4,33.5791986906411
"18005",33.8,32.3320665768494
"18007",39.2,37.7209562107598
"18009",41.4,39.9034572016676
"18011",29.4,26.1257807667884
"18013",39.5,37.7973254174359
"18015",37.4,37.0856533315629
"18017",37.8,38.8276849868705
"18019",34.6,34.2903489496577
"18021",37.1,37.0156420312052
"18023",36.1,36.5819335241458
"18025",42.7,41.2036930397526
"18027",37.3,35.4340746501529
"18029",35.4,34.2396217282884
"18031",37.3,35.3381366999742
"18033",35.4,34.9539943773212
"18035",34.8,36.4303364053291
"18037",36.2,34.8821949083202
"18039",34.3,35.3668188099775
"18041",40.9,38.7349273908912
"18043",36,32.5099701587409
"18045",38.4,38.5505512373524
"18047",36.4,36.4260133052779
"18049",37.6,38.2741664723135
"18051",37.3,36.1093539882178
"18053",37.4,39.1244264697903
"18055",39.2,38.195143804598
"18057",29.3,22.8087495651262
"18059",33.1,31.0917936082941
"18061",36.6,35.8227805686071
"18063",32.3,28.8775498365426
"18065",37.9,36.2731853579705
"18067",38.3,37.325217648295
"18069",36.1,35.1710502357531
