county_fips,per_smokin,pred_outcome
18163,16.0,18.104022979736328
26053,18.0,17.735665321350098
37157,17.7,20.375185012817383
51520,18.1,17.52818489074707
12117,12.3,18.168261528015137
18045,18.3,19.987788200378418
21167,17.3,18.904600143432617
28019,18.4,19.994169235229492
29059,22.7,23.326714515686035
48395,16.3,18.086021423339844
48221,12.0,14.266096115112305
56005,19.1,15.723308563232422
31093,13.5,15.586412906646729
36037,16.5,17.762885093688965
38037,18.6,16.29344654083252
47169,22.1,20.462621688842773
49053,7.7,13.830368041992188
01075,18.2,22.252238273620605
24047,13.3,13.662966251373291
40053,20.5,16.44803524017334
46033,15.1,15.83743667602539
08001,15.0,14.92215633392334
13003,20.5,23.328418731689453
18145,20.7,19.505375862121582
19141,17.0,18.035889625549316
27161,15.3,18.039362907409668
29063,19.2,20.2589750289917
48437,17.7,19.752351760864258
53063,13.6,13.946477890014648
13023,15.5,18.361967086791992
29123,21.2,21.19741153717041
19063,16.6,18.050410270690918
38073,15.4,16.698115348815918
48315,19.0,19.571744918823242
01061,17.6,20.73651885986328
19159,16.9,15.924667835235596
27091,14.6,17.18570327758789
31045,12.9,15.24670934677124
36009,17.7,19.969736099243164
05011,21.5,22.174339294433594
13113,10.2,11.468576431274414
19081,15.7,16.501434326171875
27039,12.6,15.087987899780273
46069,15.2,15.310006618499756
48063,17.1,20.636886596679688
48335,19.6,18.008673667907715
05059,21.4,22.822945594787598
31157,14.4,19.155994415283203
37137,15.8,16.272600173950195
20065,14.3,15.900280952453613
48045,21.8,17.404020309448242
08023,16.1,16.230961799621582
22067,24.5,26.388564109802246
37175,11.8,13.352714538574219
39153,16.0,16.39383316040039
04013,11.7,13.314332962036133
17165,19.5,19.408063888549805
26025,17.7,19.406042098999023
18113,18.1,18.87608242034912
35051,16.7,14.887239933013916
48373,19.9,21.6126127243042
01033,17.6,19.964097023010254
19115,19.2,17.977667808532715
26065,12.9,13.793677806854248
39171,19.8,19.614258766174316
27025,16.5,16.769295692443848
56011,16.4,15.95102071762085
48103,16.9,13.900531768798828
33019,14.9,15.798951148986816
42117,18.6,18.576894760131836
42119,17.5,17.21973705291748
48069,14.7,16.95986557006836
21063,22.9,27.216630935668945
35003,19.8,17.963019371032715
22081,23.2,24.471818923950195
17117,18.1,18.886592864990234
47069,24.0,23.159634590148926
24025,10.8,13.171454429626465
31117,16.8,16.149223804473877
51595,20.7,21.604684829711914
19109,14.8,17.435620307922363
