county_fips,per_heartD,pred_outcome
35007,9.3,9.362740993499756
48281,7.5,7.453111171722412
29161,7.1,6.503310918807983
38091,8.7,8.071155548095703
29217,9.0,8.757773876190186
40035,9.6,8.86905813217163
13273,9.9,10.266329765319824
19017,6.4,6.191856861114502
19075,6.9,7.01773738861084
29159,7.4,7.641615867614746
13149,7.8,7.936338424682617
38099,8.2,7.357599973678589
28019,9.0,8.738317489624023
20003,8.4,8.461101055145264
37169,8.4,8.195765495300293
06091,10.3,8.976817607879639
20041,7.5,7.4133453369140625
08095,8.0,7.096164703369141
16081,5.3,5.262390375137329
13059,5.1,5.043980598449707
48447,9.7,8.936656951904297
12049,8.6,8.181789875030518
13183,5.4,6.600154161453247
48431,5.1,6.821922063827515
48417,7.0,6.933618068695068
48207,8.2,8.88197946548462
48051,7.4,7.908437967300415
36017,8.1,8.290611743927002
54009,8.7,8.663473129272461
05003,10.2,9.278974056243896
29197,7.6,8.605606079101562
19163,6.3,6.121499538421631
19189,7.2,7.178022146224976
31085,9.5,8.068207025527954
05021,9.3,9.488383293151855
48025,5.9,6.011493682861328
42123,,8.511826992034912
21021,,7.405218839645386
19185,8.6,8.969044208526611
47055,8.4,8.51585054397583
48161,7.9,8.269396781921387
17163,6.5,6.264670372009277
18065,7.9,7.624709367752075
21079,,8.093626976013184
26129,10.1,10.251859664916992
55069,8.5,7.52510929107666
48391,8.6,8.473001480102539
17117,7.7,7.9815192222595215
31181,7.6,7.867353439331055
20135,8.5,8.635467529296875
42083,,7.6629862785339355
31139,7.0,6.781245470046997
47133,9.1,9.213902473449707
19027,7.5,6.933753490447998
26107,8.2,7.70960545539856
17053,7.5,7.388901472091675
17063,5.7,5.751262426376343
48053,7.7,7.675364971160889
17083,7.1,7.103724241256714
