"county_fips","per_obesit","pred_outcome"
"18151",33.8,38.3531291666667
"18153",38.2,38.1828041666667
"18155",39.8,41.3520154761904
"18157",31.1,30.3260000000001
"18159",36.2,38.3003458333333
"18161",40.4,37.7376291666666
"18163",38.8,39.4220041666666
"18165",40.6,38.0927125
"18167",39.2,35.4228291666666
"18169",36.7,38.6281
"18171",36.3,38.4000625
"18173",40.3,34.3149208333333
"18175",42.2,40.0002333333333
"18177",39.1,38.3887999999999
"18179",40.7,37.4573041666667
"18181",39.2,37.8771375
"18183",34.7,38.4134791666667
"19001",41.6,38.1839875
"19003",38.3,38.0861166666666
"19005",38,38.4658958333333
"19007",43.2,38.1664708333333
"19009",41.1,39.5515
"19011",42.1,37.5608875
"19013",37.5,34.7134916666666
"19015",38.6,36.7382291666666
"19017",38.4,35.4651958333332
"19019",41,36.3248208333333
"19021",40.3,36.352575
"19023",39.9,38.7933458333333
"19025",38.5,37.0666208333333
"19027",41.4,37.29335
"19029",44.5,40.3380013888888
"19031",38.1,37.7789291666666
"19033",38.1,36.0275458333333
"19035",40.1,39.2063333333334
"19037",37.4,37.25005
"19039",41.7,39.1062
"19041",40,37.2285375
"19043",40.6,38.4868541666667
"19045",40.5,37.5379749999999
"19047",43.9,37.5270125
"19049",32.7,33.9311791666667
"19051",40.1,38.1476958333333
"19053",35.6,38.5344541666667
"19055",40.1,38.6823083333333
"19057",36.5,36.943375
"19059",36.5,36.8666374999999
"19061",40.6,35.6352874999999
"19063",38,37.5030458333333
"19065",38.9,39.2861166666667
"19067",42.6,37.6835166666668
"19069",40.3,37.8549833333334
"19071",35.9,38.5113083333333
"19073",41,39.4191958333334
"19075",38.6,37.1861583333333
"19077",39.1,38.4502333333334
"19079",35.4,37.0743125
"19081",35.7,37.4091041666667
"19083",38.5,37.4899375
"19085",40.1,38.5618708333333
"19087",40,37.6033
"19089",37.6,36.4761958333333
"19091",43.2,38.5148375
"19093",37.1,38.2853458333333
"19095",36,37.3581416666666
"19097",41.9,37.8518541666666
"19099",39,36.8574791666666
"19101",37.1,37.2473541666667
"19103",28.4,33.2283708333334
"19105",39.2,38.9304458333333
"19107",40,40.0945083333333
"19109",36.4,38.6180791666667
"19111",41,37.6604875
"19113",36.8,36.6749708333333
"19115",45,39.8782208333334
"19117",41.6,39.8284708333332
"19119",38,36.6483208333333
"19121",38.8,36.7799166666666
"19123",42.2,38.4429041666667
"19125",37.8,36.2961499999999
"19127",40.2,36.1967625
"19129",40.9,36.0056166666667
"19131",44.1,36.4821875
"19133",40.2,39.8755708333333
"19135",37.2,37.8459791666667
"19137",39.6,38.6473833333333
"19139",37.6,36.0676083333333
"19141",38.3,37.2705125
"19143",39.3,38.0812249999999
"19145",43.6,41.1150583333333
"19147",40.8,37.5546958333334
"19149",37,37.4636416666667
"19151",36.9,37.8230125
"19153",39,35.7296083333332
"19155",42.5,38.310675
"19157",40.6,36.8831083333333
"19159",41,37.8938541666666
"19161",40.4,38.0796958333334
"19163",39.1,35.5622083333333
"19165",34.9,38.0030291666667
"19167",32.6,37.2257125
"19169",30.8,31.6064666666667
"19171",41,39.24315
"19173",40,38.4519374999999
"19175",37.2,38.4142
"19177",40.9,38.7180458333333
"19179",41.6,38.8886208333333
"19181",42.2,36.7945916666666
"19183",40.4,36.1899791666667
"19185",38.7,40.4433166666667
"19187",37.8,34.2776750000001
"19189",38.3,36.5060416666667
"19191",34.8,35.3038874999999
"19193",38,36.3382250000001
"19195",40,37.1360333333333
"19197",41.4,37.6255583333334
"20001",40.5,41.4803166666667
"20003",36.2,39.7902125
"20005",38.5,39.8156833333333
"20007",41.4,39.0644208333333
"20009",40.8,39.080925
"20011",41.9,39.584975
"20013",41.3,39.5524791666666
"20015",40.2,38.549725
"20017",38.4,38.4247791666666
"20019",39.7,41.162325
"20021",42.3,41.3386041666666
"20023",39.2,35.5962416666666
"20025",38.2,38.2985458333334
"20027",39.7,38.5257041666666
"20029",40.9,39.126425
"20031",39.6,39.2437041666667
"20033",37.9,37.3970208333334
"20035",41.1,41.2929166666666
"20037",40.7,38.4652083333333
"20039",37.9,37.9954458333333
"20041",38.6,37.7599958333333
"20043",37.7,39.7016458333334
"20045",34.8,33.4913500000001
"20047",42.1,39.4596
"20049",42.1,40.4913874999999
"20051",38.8,36.9687434523809
"20053",39.1,37.8981875
"20055",42.9,40.2840625
"20057",38.1,40.9406208333334
"20059",34.3,38.8068541666667
"20061",35,38.3716499999999
"20063",39.5,38.1548125
"20065",38.5,37.2149464285714
"20067",40.4,37.9885666666667
"20069",39.2,37.5633041666667
"20071",36.5,36.5477833333333
"20073",40.2,40.8029374999999
"20075",40,38.7338583333334
"20077",42,39.8530416666666
"20079",36.4,38.2464333333333
"20081",40,38.9788291666667
"20083",36.4,35.9181
"20085",43.3,38.2514541666667
"20087",41.7,36.5603958333333
"20089",39.1,40.0659208333334
"20091",31.7,30.9140749999999
"20093",42.7,38.0269583333334
"20095",40.9,38.3190833333334
"20097",34.1,37.0695291666667
"20099",43.1,41.696475
"20101",39.8,38.6326833333333
"20103",40.5,38.7390666666666
"20105",41.2,38.8893166666666
"20107",38.9,38.8674
"20109",38.7,37.4117416666666
"20111",36.8,39.3625333333333
"20113",34.1,38.2411833333333
"20115",37.9,36.8498875
"20117",41.5,39.9285583333333
"20119",40,38.0154083333333
"20121",35.7,38.0290749999999
"20123",39.1,38.0122666666666
"20125",44.8,41.5950499999999
"20127",40,39.2159374999999
