"county_fips","per_depression","pred_outcome"
"08117",22.1,18.8128623962402
"08119",22,21.932991027832
"08121",22.6,17.2043285369873
"08123",22.1,21.9314765930176
"08125",22.3,22.450984954834
"10001",22.5,19.2123050689697
"10003",21,18.0389957427979
"10005",20.4,19.9439373016357
"11001",21.6,19.1123237609863
"12001",20.1,21.9881553649902
"12003",19.6,21.9698219299316
"12005",20.8,21.3339920043945
"12007",20.3,22.1134452819824
"12009",18.6,18.4259490966797
"12011",15.6,14.6917514801025
"12013",19.9,23.3771877288818
"12015",16.2,20.6062850952148
"12017",18.4,21.1388759613037
"12019",18.9,20.9560737609863
"12021",15.1,17.8824272155762
"12023",20.1,22.7688541412354
"12027",18.6,21.0934524536133
"12029",20,22.2285461425781
"12031",19.6,18.4782371520996
"12033",20.5,20.4788799285889
"12035",18.3,19.6174144744873
"12037",18.3,20.034553527832
"12039",16.6,20.0089778900146
"12041",20.6,21.2861824035645
"12043",17.6,20.9093112945557
"12045",19.5,20.8789978027344
"12047",19.1,22.140438079834
"12049",18,21.3496513366699
"12051",16.6,21.0976676940918
"12053",19.7,19.2085151672363
"12055",16.9,19.4990825653076
"12057",16.6,16.0135269165039
"12059",20.8,22.4419536590576
"12061",16.6,18.8961696624756
"12063",19.3,22.0171737670898
"12065",17.5,20.2190093994141
"12067",19.3,21.6040706634521
"12069",17.1,17.8036193847656
"12071",16.9,18.3749980926514
"12073",18.2,21.3533267974854
"12075",19,22.6974010467529
"12077",19,23.6022987365723
"12079",18.6,20.175594329834
"12081",17.4,18.7949447631836
"12083",19,19.6741905212402
"12085",17.1,18.403076171875
"12086",13.5,18.4940605163574
"12087",16.1,19.2882480621338
"12089",18.3,21.4379901885986
"12091",19.1,21.2624740600586
"12093",19.4,22.3313884735107
"12095",16.6,15.9071922302246
"12097",17.2,17.7131652832031
"12099",15.3,15.3702325820923
"12101",19.1,20.4718780517578
"12103",19.3,19.0164451599121
"12105",19.2,19.920503616333
"12107",19.6,23.1352386474609
"12109",17.4,18.6971569061279
"12111",17,18.0423355102539
"12113",19.3,21.3625907897949
"12115",17.9,20.287899017334
"12117",16.4,18.1676502227783
"12119",14.1,20.248010635376
"12121",19.3,21.3463516235352
"12123",19.3,22.8031024932861
"12125",20.2,22.8590526580811
"12127",19.1,19.6684989929199
"12129",18,18.2480316162109
"12131",18.7,21.8181037902832
"12133",20.4,22.5736141204834
"13001",22,23.4117794036865
"13003",22,21.8731346130371
"13005",22.1,23.448917388916
"13007",19.3,20.3855571746826
"13009",20.4,20.0813121795654
"13011",22.8,21.9685745239258
"13013",19.7,21.7277641296387
"13015",21.2,22.1385116577148
"13017",20.9,21.767557144165
"13019",22.9,24.9901065826416
"13021",19.5,20.1909618377686
"13023",21.8,23.4625663757324
"13025",24,23.6418514251709
"13027",20.2,21.0210742950439
"13029",20.5,19.2173976898193
"13031",21.4,23.3838405609131
"13033",20.4,21.2019863128662
"13035",20.4,20.8905162811279
"13037",17.3,19.7147827148438
"13039",20.9,21.6530990600586
"13043",21.2,22.3974895477295
"13045",21.3,22.5800838470459
"13047",21.3,22.1847229003906
"13049",20.1,20.5127048492432
"13051",18.9,20.1353321075439
"13053",21,20.2964916229248
"13055",23.1,24.5851802825928
"13057",20.2,19.9614505767822
"13059",22.2,22.0472202301025
"13061",18.3,18.8134574890137
"13063",17,18.0057888031006
"13065",21.8,22.8587303161621
"13067",18.2,14.7057657241821
"13069",21.7,21.775411605835
"13071",21.7,21.0715942382812
"13073",19.4,19.770715713501
"13075",22.2,24.1000518798828
"13077",19.3,19.2120609283447
"13079",20.6,21.0822868347168
"13081",20.5,21.3857536315918
"13083",22.6,22.7638492584229
"13085",21,22.6364459991455
"13087",20.3,21.6966114044189
"13089",16.9,15.8779544830322
"13091",20.6,22.1594047546387
"13093",17.8,19.7155361175537
"13095",18.6,19.8595237731934
"13097",18.2,18.4741668701172
"13099",19.8,20.6549968719482
"13101",20.6,20.4963626861572
"13103",20.5,21.7761631011963
"13105",20.4,21.8135299682617
"13107",20.8,23.2273025512695
"13109",20.8,21.2276935577393
"13111",20.7,20.8834381103516
"13113",17.6,16.3637676239014
"13115",22.3,23.4524536132812
"13117",17.4,17.7381172180176
"13119",22.6,25.1635093688965
"13121",16.9,15.6745405197144
"13123",20.7,21.9700126647949
"13125",22.5,23.132568359375
"13127",19.3,19.7745056152344
"13129",22.5,22.4161415100098
"13131",20.3,22.7020416259766
"13133",17.5,18.1255264282227
"13135",15.7,15.7553806304932
"13137",21.5,22.0281639099121
"13139",20.2,20.814266204834
"13141",17.5,20.7172794342041
"13143",23.8,24.7710590362549
"13145",18.8,19.7890319824219
"13147",20.4,22.4499988555908
"13149",22.6,25.5805931091309
"13151",17.6,17.4724960327148
"13153",20.5,18.4306297302246
"13155",21.5,22.1912174224854
"13157",20.5,21.2078475952148
"13159",21.7,22.5310459136963
