"county_fips","per_highChol","pred_outcome"
"05077",39.2,40.1588096618652
"05079",35.3,36.4647979736328
"05081",39.2,38.8663864135742
"05083",39.3,38.6909942626953
"05085",35.7,36.225528717041
"05087",39.9,40.2640495300293
"05089",43.4,43.6027908325195
"05091",37.3,38.2261009216309
"05093",37.6,38.249698638916
"05095",42.1,43.4643211364746
"05097",43,42.2366905212402
"05099",39.6,40.6928024291992
"05101",41.4,41.3720664978027
"05103",37.1,39.3602066040039
"05105",39,38.4768409729004
"05107",40,40.1638793945312
"05109",39.5,40.8982162475586
"05111",39.6,40.3799743652344
"05113",40.7,42.4688949584961
"05115",37.5,35.8676719665527
"05117",40.1,40.2393684387207
"05119",34,35.5993690490723
"05121",39.2,39.2424201965332
"05123",37.5,39.0176811218262
"05125",36.9,36.9532279968262
"05127",40.1,40.5649108886719
"05129",42.7,42.9779968261719
"05131",36.5,36.6174354553223
"05133",36.5,37.8161163330078
"05135",42.4,42.4533920288086
"05137",42.3,43.6085357666016
"05139",37.6,38.2910346984863
"05141",43.3,44.2567977905273
"05143",32.3,33.5897941589355
"05145",39.9,38.6052055358887
"05147",41.3,42.0983352661133
"05149",38.2,38.2695770263672
"06001",33.4,34.0068664550781
"06003",36.3,37.9360008239746
"06005",38.2,39.8683967590332
"06007",33.8,33.9489974975586
"06009",39.4,41.4992446899414
"06011",35.1,36.5741806030273
"06013",30.9,34.7406196594238
"06015",36.8,35.8214912414551
"06017",37.3,36.6792793273926
"06019",33,33.7371444702148
"06021",34.9,38.1080322265625
"06023",36.3,34.9745788574219
"06025",34.1,35.1215019226074
"06027",36.8,37.8386001586914
"06029",33.4,33.6929740905762
"06031",32.2,33.6664199829102
"06033",37.5,37.6491394042969
"06035",33.4,37.0502395629883
"06037",35.6,35.7509574890137
"06039",34.5,37.0437889099121
"06041",34.9,37.8803367614746
